molecule_chembl_id,canonical_smiles,standard_value,Bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,TPSA,standard_value_norm,pIC50_values
CHEMBL193160,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,0.12,inactive,438.656,4.1553,2,4,66.91,0.12,9.920818754
CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,0.11,inactive,434.302,4.8756,2,5,70.15,0.11,9.958607315
CHEMBL189779,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,0.94,inactive,473.318,4.0343,2,5,70.15,0.94,9.026872146
CHEMBL372246,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,6000,inactive,475.355,4.6956,2,6,73.39,6000,5.22184875
CHEMBL365805,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1N1CCN(C)CC1,13000,inactive,467.371,4.0122,2,6,73.39,13000,4.886056648
CHEMBL437879,COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC,0.208,inactive,368.195,4.8365,1,5,56.27,0.208,9.681936665
CHEMBL363815,C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,0.037,inactive,377.206,4.9438,2,4,66.91,0.037,10.43179828
CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,4200,inactive,540.549,3.1489,3,10,153.02,4200,5.37675071
CHEMBL370266,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,5500,inactive,504.494,3.8932,3,9,128.11,5500,5.259637311
CHEMBL365318,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F,10000,inactive,443.414,3.52412,2,9,119.47,10000,5
CHEMBL194498,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)F)o4)c(C(C)C)c23)c(F)cc1F,10000,inactive,479.394,4.1533,2,9,119.47,10000,5
CHEMBL195903,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C(F)(F)S(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F,25000,inactive,557.486,3.3096,2,11,153.61,25000,4.602059991
CHEMBL193456,CN(C)S(=O)(=O)c1ccc(Nc2ccc(C(=O)c3c(F)cccc3F)c(N)n2)cc1,100000,inactive,432.452,3.1669,2,6,105.39,100000,4
CHEMBL193643,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ccc1C(=O)c1c(F)cccc1F,100000,inactive,404.398,2.564,3,6,128.17,100000,4
CHEMBL196018,CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(Cl)c3)c2c1CC,90,active,362.792,4.0045,1,6,68.52,90,7.045757491
CHEMBL372112,CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC,50,inactive,350.382,3.0883,2,7,97.2,50,7.301029996
CHEMBL194349,CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC,610,active,402.454,5.0043,1,7,77.75,610,6.214670165
CHEMBL425738,CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1,120,inactive,412.453,4.0476,1,8,86.34,120,6.920818754
CHEMBL196738,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C,200,inactive,426.48,4.35602,1,8,86.34,200,6.698970004
CHEMBL438805,CCCc1c(C(=O)OCC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,950,active,454.534,5.0001,1,8,86.34,950,6.022276395
CHEMBL197689,CCc1c(C(=O)NC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,70,active,425.496,3.7929,2,7,89.14,70,7.15490196
CHEMBL196548,CCOCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,950,active,426.524,4.9698,1,7,69.27,950,6.022276395
CHEMBL193368,CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,170,active,520.597,4.8769,1,10,104.16,170,6.769551079
CHEMBL412367,CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,40,active,521.585,4.8785,2,10,116.19,40,7.397940009
CHEMBL444619,COc1cc(ON2CCC(C)CC2)c2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2c1,5,inactive,506.006,6.0351,1,8,81.63,5,8.301029996
CHEMBL197640,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,5,inactive,492.982,6.2179,1,6,59.51,5,8.301029996
CHEMBL197525,COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl,1800,inactive,398.894,4.5084,1,6,59.51,1800,5.744727495
CHEMBL193578,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1,2400,inactive,462.937,5.5586,1,7,78.39,2400,5.619788758
CHEMBL193544,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,140,active,475.98,5.4738,1,7,72.4,140,6.853871964
CHEMBL436511,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,690,active,476.968,4.8688,1,8,85.29,690,6.161150909
CHEMBL195204,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1,698,active,482.009,5.5353,1,8,72.4,698,6.156144577
CHEMBL194337,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,2100,inactive,441.535,4.8204,1,7,72.4,2100,5.677780705
CHEMBL194389,COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,440,inactive,392.846,5.0094,1,6,69.16,440,6.356547324
CHEMBL401930,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1600,active,479.968,3.86212,4,6,106.27,1600,5.795880017
CHEMBL383172,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc(NC2CCCC2)c1C#N,50000,active,403.446,3.9951,3,8,128.76,50000,4.301029996
CHEMBL195029,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl,2700,active,553.446,6.03828,1,8,88.87,2700,5.568636236
CHEMBL196363,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,50000,active,375.457,4.89292,3,5,92.93,50000,4.301029996
CHEMBL381207,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,50000,active,461.444,6.05082,3,5,92.93,50000,4.301029996
CHEMBL120077,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,100000,active,325.343,3.8808,2,4,59.17,100000,4
CHEMBL370808,COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,5200,active,434.45,4.1391,3,6,101.74,5200,5.283996656
CHEMBL199299,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ncc[nH]2)ccc1O,50000,active,333.347,3.2836,3,4,87.24,50000,4.301029996
CHEMBL201840,COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,12600,active,386.359,4.1566,0,6,82.81,12600,4.899629455
CHEMBL200976,COC(=O)c1c(OCCN2CCCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,2800,active,483.52,5.0127,0,7,86.05,2800,5.552841969
CHEMBL202244,COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,9000,active,469.493,4.6226,0,7,86.05,9000,5.045757491
CHEMBL383030,COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,13600,active,457.482,4.4785,0,7,86.05,13600,4.866461092
CHEMBL202162,CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,5100,active,471.509,4.8686,0,7,86.05,5100,5.292429824
CHEMBL202216,CCCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,50000,active,414.413,4.9368,0,6,82.81,50000,4.301029996
CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,800,active,580.686,4.632,3,10,121.73,800,6.096910013
CHEMBL205059,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,0.9,active,452.921,4.3788,2,6,83.04,0.9,9.045757491
CHEMBL204638,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,1.5,active,499.344,3.3342,2,7,92.27,1.5,8.823908741
CHEMBL203661,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,1.3,inactive,454.893,3.2251,2,7,92.27,1.3,8.886056648
CHEMBL202556,O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,3.1,inactive,440.866,2.835,2,7,92.27,3.1,8.508638306
CHEMBL202421,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,17,active,482.991,5.405,2,6,83.04,17,7.769551079
CHEMBL203644,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,0.3,active,355.76,3.5227,2,5,79.8,0.3,9.522878745
CHEMBL378144,C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.6,inactive,368.194,3.1026,2,5,79.8,0.6,9.22184875
CHEMBL202621,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,86,inactive,439.878,3.44,2,6,79.38,86,7.065501549
CHEMBL373207,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,3.1,active,425.895,4.4496,2,5,70.15,3.1,8.508638306
CHEMBL202411,O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.4,inactive,370.771,3.1001,3,5,87.14,1.4,8.853871964
CHEMBL202360,C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.6,inactive,367.206,3.7076,2,4,66.91,1.6,8.795880017
CHEMBL203295,COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,21,active,416.884,4.6475,1,6,59.51,21,7.677780705
CHEMBL205776,CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,66,active,530.044,4.74,1,8,71.98,66,7.180456064
CHEMBL382041,COCCOc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,671,active,447.894,4.7489,1,7,74.73,671,6.17327748
CHEMBL379017,COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,9601,active,480.949,3.9773,1,7,93.65,9601,5.01768353
CHEMBL204330,COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,873,active,444.894,4.5642,1,6,76.58,873,6.058985756
CHEMBL203779,CCCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,2,active,444.938,5.4277,1,6,59.51,2,8.698970004
CHEMBL204105,CCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,2,active,430.911,5.0376,1,6,59.51,2,8.698970004
CHEMBL205149,COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,10,active,402.857,4.3053,2,6,68.3,10,8
CHEMBL203725,CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,3,active,386.858,4.6389,1,5,50.28,3,8.522878745
CHEMBL203936,COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1OC1CCN(C)CC1,225,active,416.884,4.6475,1,6,59.51,225,6.647817482
CHEMBL377277,COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,8068,active,361.804,4.9617,1,5,56.27,8068,5.09323411
CHEMBL204268,COc1cc(OC2CCOC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,187,active,389.814,4.3422,1,6,65.5,187,6.728158393
CHEMBL205783,COc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,1384,active,403.841,4.7323,1,6,65.5,1384,5.85886391
CHEMBL381306,Brc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,6000,active,383.249,4.569,2,5,59.07,6000,5.22184875
CHEMBL204223,COc1cc(OC)c2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,6300,active,429.274,4.7177,2,7,77.53,6300,5.200659451
CHEMBL202970,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,1200,active,402.813,4.7477,2,7,77.53,1200,5.920818754
CHEMBL380972,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,340,active,429.274,4.7177,2,7,77.53,340,6.468521083
CHEMBL425402,Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,1100,active,342.761,4.7305,2,5,59.07,1100,5.958607315
CHEMBL203219,Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1,3400,active,369.222,4.7005,2,5,59.07,3400,5.468521083
CHEMBL204164,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,4900,active,411.824,4.855,3,6,88.17,4900,5.30980392
CHEMBL381541,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5700,active,438.285,4.825,3,6,88.17,5700,5.244125144
CHEMBL202650,CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,10000,active,435.868,4.102,3,7,105.24,10000,5
CHEMBL382186,CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,4100,active,462.329,4.072,3,7,105.24,4100,5.387216143
CHEMBL206197,Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,3700,active,357.776,4.3127,3,6,85.09,3700,5.431798276
CHEMBL203132,Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1700,active,384.237,4.2827,3,6,85.09,1700,5.769551079
CHEMBL206848,O=C(O)c1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,4400,active,386.77,4.4287,3,6,96.37,4400,5.356547324
CHEMBL205148,O=C(O)c1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1000,active,413.231,4.3987,3,6,96.37,1000,6
CHEMBL203664,FC(F)(F)Oc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,10000,active,453.218,5.5991,2,6,68.3,10000,5
CHEMBL382782,COc1cccc2c1CNc1c(Nc3cccc(Br)c3)ncnc1O2,10000,active,399.248,4.7091,2,6,68.3,10000,5
CHEMBL206370,COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,10000,active,396.45,5.6136,2,6,68.3,10000,5
CHEMBL206320,Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,2000,active,384.414,5.7441,2,5,59.07,2000,5.698970004
CHEMBL426124,COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,900,active,372.787,4.7391,2,6,68.3,900,6.045757491
CHEMBL206347,COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,1000,inactive,372.787,4.7391,2,6,68.3,1000,6
CHEMBL424853,Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,1000,inactive,360.751,4.8696,2,5,59.07,1000,6
CHEMBL383444,COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,3100,inactive,399.248,4.7091,2,6,68.3,3100,5.508638306
CHEMBL204715,COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,3000,inactive,399.248,4.7091,2,6,68.3,3000,5.522878745
CHEMBL204965,Fc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1500,inactive,387.212,4.8396,2,5,59.07,1500,5.823908741
CHEMBL378145,Clc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,3400,inactive,403.667,5.3539,2,5,59.07,3400,5.468521083
CHEMBL383614,Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1,1000,inactive,448.118,5.463,2,5,59.07,1000,6
CHEMBL204117,Fc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,10000,inactive,342.761,4.7305,2,5,59.07,10000,5
CHEMBL383121,COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,7500,inactive,320.352,3.9466,2,6,68.3,7500,5.124938737
CHEMBL203529,Fc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,7000,active,308.316,4.0771,2,5,59.07,7000,5.15490196
CHEMBL379041,Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,30000,active,322.343,3.9456,2,5,59.07,30000,4.522878745
CHEMBL377300,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,1900,active,370.384,3.51844,2,6,84.67,1900,5.721246399
CHEMBL606964,COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,545,active,449.486,4.2279,2,6,90.82,545,6.263603498
CHEMBL206483,Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,15000,active,359.389,3.46472,1,7,74.09,15000,4.823908741
CHEMBL206029,CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,15,active,609.083,4.2303,3,8,135.2,15,7.823908741
CHEMBL380078,CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,23,active,516.964,4.8155,3,6,101.06,23,7.638272164
CHEMBL206003,NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,21,active,459.912,4.8452,2,6,85.95,21,7.677780705
CHEMBL204570,OCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,40,active,460.896,4.8788,2,6,80.16,40,7.397940009
CHEMBL204467,OCc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)o1,33,active,449.869,5.0768,2,6,80.41,33,7.48148606
CHEMBL205047,OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,76,active,466.925,4.9403,2,7,80.16,76,7.119186408
CHEMBL205765,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,91,active,487.922,5.3449,2,6,89.03,91,7.040958608
CHEMBL381604,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,32,active,446.873,4.3637,2,7,98.84,32,7.494850022
CHEMBL205284,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cc[nH]n3)cc2Cl)c1,42,active,419.847,4.7146,2,5,75.72,42,7.37675071
CHEMBL207869,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ncccn3)cc2Cl)c1,77,active,431.858,4.7815,1,6,72.82,77,7.113509275
CHEMBL205045,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,17,active,430.87,5.3865,1,5,59.93,17,7.769551079
CHEMBL438440,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cccnc3)cc2Cl)c1,74,active,430.87,5.3865,1,5,59.93,74,7.13076828
CHEMBL206782,COC(=O)CCCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,31,active,573.024,6.2733,2,7,102.44,31,7.508638306
CHEMBL381080,CS(=O)(=O)CCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,50,active,579.053,5.3647,2,7,110.28,50,7.301029996
CHEMBL207247,CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,60,active,500.961,5.6276,2,5,76.14,60,7.22184875
CHEMBL207410,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,79,active,486.934,5.3511,2,5,76.14,79,7.102372909
CHEMBL208358,CS(=O)(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,110,active,522.989,5.363,2,6,93.21,110,6.958607315
CHEMBL438075,CC(=O)Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,25100,active,486.934,5.9499,2,5,76.14,25100,4.600326279
CHEMBL205798,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,12,active,486.934,5.9499,2,5,76.14,12,7.920818754
CHEMBL205966,Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,30,active,444.897,5.5737,2,5,73.06,30,7.522878745
CHEMBL205235,Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,42,active,444.897,5.5737,2,5,73.06,42,7.37675071
CHEMBL204625,Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,63,active,444.897,5.5737,2,5,73.06,63,7.200659451
CHEMBL379093,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,79,active,429.882,5.9915,1,4,47.04,79,7.102372909
CHEMBL205870,C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,85,active,353.784,4.573,1,4,47.04,85,7.070581074
CHEMBL205652,Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,320,active,329.762,4.5917,1,4,47.04,320,6.494850022
CHEMBL207815,COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,6,inactive,502.978,2.7924,2,8,105.84,6,8.22184875
CHEMBL425601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C(C)C)C1,9,active,486.979,3.5544,2,7,96.61,9,8.045757491
CHEMBL383246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1,25,inactive,515.033,4.3346,2,7,96.61,25,7.602059991
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,9,active,486.979,3.556,2,7,96.61,9,8.045757491
CHEMBL380889,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,50,active,460.941,3.0218,2,7,96.61,50,7.301029996
CHEMBL207445,COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,10,active,461.925,3.4967,2,7,102.6,10,8
CHEMBL379905,COC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,30,active,447.898,3.1066,2,7,102.6,30,7.522878745
CHEMBL208286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,20,active,433.871,2.4525,3,7,113.6,20,7.698970004
CHEMBL376967,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(N)=O,120,active,474.968,3.4119,2,7,96.61,120,6.920818754
CHEMBL382823,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,10,active,461.925,3.4967,2,7,102.6,10,8
CHEMBL208048,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)[C@@H](C)C(N)=O,1,active,445.926,4.2587,2,6,93.37,1,9
CHEMBL378370,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1CCNC1=O,20,active,429.883,3.4948,2,6,79.38,20,7.698970004
CHEMBL380006,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N(C)C,40,active,445.926,4.083,1,6,70.59,40,7.397940009
CHEMBL211003,CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,30,active,431.899,3.7408,2,6,79.38,30,7.522878745
CHEMBL207687,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,8,active,417.872,3.4801,2,6,93.37,8,8.096910013
CHEMBL208118,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(N)=O,9,active,417.872,3.4801,2,6,93.37,9,8.045757491
CHEMBL379601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(N)=O,20,active,403.845,3.0916,2,6,93.37,20,7.698970004
CHEMBL380386,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN[C@H](C)C(N)=O,150,active,403.845,3.1379,3,6,102.16,150,6.823908741
CHEMBL207037,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,50,active,415.856,3.0916,2,6,93.37,50,7.301029996
CHEMBL207246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC1C(N)=O,70,active,415.856,3.2341,2,6,93.37,70,7.15490196
CHEMBL207674,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1C(N)=O,50,active,445.882,2.8606,2,7,102.6,50,7.301029996
CHEMBL206783,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,8,active,443.91,4.0143,2,6,93.37,8,8.096910013
CHEMBL204420,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCN(C)CC1C(N)=O,30,active,458.925,2.7758,2,7,96.61,30,7.522878745
CHEMBL377772,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1CC(N)=O,170,active,443.91,4.0143,2,6,93.37,170,6.769551079
